unit_mastr_id,plant_name,wind_park_name,operator_mastr_id,operator_name,gross_capacity_kw,net_capacity_kw,operating_status,commissioning_date,state,district,municipality,postal_code,city,lat,lon
SEE906980683724,PV 7,,ABR989516325701,H-Invest I GmbH,4115.8,3821.200,35,2013-04-30,1403,Landshut,Bruckberg,84079,Bruckberg,48.527810,12.042160
SEE934723781543,PV 10,,ABR989516325701,H-Invest I GmbH,3637.92,3498.000,35,2015-08-29,1403,Landshut,Landshut,84184,Tiefenbach,48.497840,12.125690
SEE965934160605,PV 11,,ABR989516325701,H-Invest I GmbH,6361.94,6152.000,35,2016-09-19,1403,Landshut,Landshut,84184,Tiefenbach,48.497840,12.125690
SEE938825301005,Solarpark Bredelar,,ABR922199033600,Solarpark Bredelar GmbH ＆ Co. KG,1021.96,998.000,35,2012-06-30,1409,Hochsauerlandkreis,Marsberg,34431,Marsberg,51.428244,8.790081
SEE964521119279,Solarpark BKR,,ABR936913504680,Solarpark BKR GmbH ＆ Co. KG,1223.2,1208.000,35,2012-06-28,1409,Höxter,Bad Driburg,33014,Bad Driburg,51.714235,9.072796
SEE957956185278,SKW LüptitzII BA4,,ABR983482608509,SKW Solarkraftwerk Lüptitz II GmbH,1788.39,1584.000,35,2019-12-05,1413,Leipzig,Lossatal,04808,Lossatal,51.387333,12.777042
SEE957229476645,Solarpark Groß Stieten,,ABR951289848176,Solarpark Gross Stieten  GmbH ＆ Co. KG,6917.25,6160.000,35,2013-04-30,1407,Nordwestmecklenburg,Groß Stieten,23972,Groß Stieten,53.806745,11.463174
SEE954493875068,Solarpark Fischbach,,ABR969279527079,Solarpark Fischbach GmbH ＆ Co. KG,3383.52,3048.000,35,2012-09-27,1410,Kaiserslautern,Fischbach,67693,Fischbach,49.468000,7.898000
SEE950278525951,Solarpark Meschede-Enste,,ABR919161845187,PV24KWP Anlagen GbR,3788.8,3520.000,35,2013-09-27,1409,Hochsauerlandkreis,Meschede,59872,Meschede,51.359086,8.246817
SEE946892305840,Solarpark Krassow I,,ABR925324959233,Solarpark Krassow GmbH ＆ Co. KG,8564.88,7200.000,35,2013-07-31,1407,Nordwestmecklenburg,Zurow,23992,Krassow,53.882264,11.578896
SEE982631334337,Solarpark Krassow II,,ABR925324959233,Solarpark Krassow GmbH ＆ Co. KG,1211.28,990.000,35,2013-08-22,1407,Nordwestmecklenburg,Zurow,23992,Krassow,53.881387,11.583780
SEE912182935042,Solarpark Uttenreuth 3 BA 2800,,ABR952254909021,NaturEnergy Oberfranken GmbH ＆ Co. KG,2795.75,2405.000,35,2019-12-19,1403,Erlangen-Höchstadt,Uttenreuth,91080,Uttenreuth,49.579529,11.090648
SEE993299679630,Solarpark Anröchte Nord,,ABR919161845187,PV24KWP Anlagen GbR,1123.2,990.000,35,2012-06-27,1409,Soest,Anröchte,59609,Anröchte,51.578475,8.328878
SEE931268722451,PV Freifläche,,ABR991132445848,Filia II GmbH,1817.64,1620.000,35,2015-02-25,1411,Schleswig-Flensburg,Oeversee,24988,Oeversee,54.693581,9.406953
SEE956588257681,Solarpark Lechtal Solar,,ABR946706100388,Lechtal-solar,1416.8,1290.000,35,2010-06-17,1403,Aichach-Friedberg,Rehling,86508,Rehling,48.292161,10.540336
SEE965217337663,PVA Hegnenbach,,ABR960223360896,SCE Solar Hegnenbach GmbH & Co. KG,2133.0,2045.000,35,2008-12-30,1403,Augsburg,Altenmünster,86450,Altenmünster,48.478642,10.630360
SEE951255306167,Geusa,,ABR994021963324,,5294.16,4725.000,35,2012-09-27,1414,Saalekreis,Merseburg,06217,Geusa,51.338638,11.947730
SEE961501206448,Ellrich,,ABR926721227000,PV Ellrich GmbH ＆ Co. KG,1927.74,1760.000,35,2011-12-30,1415,Nordhausen,Ellrich,99755,Ellrich,51.595376,10.665286
SEE978865585546,Hürbel SN 2009,,ABR906687131986,SonnenNutz GmbH,2249.1,2142.000,35,2009-12-10,1402,Biberach,Gutenzell-Hürbel,88484,Gutenzell-Hürbel,48.126061,9.964850
SEE908593204761,Solarpark Rottenbach II - Teilanlage 1,,ABR921178315355,Solarpark Rottenbach GmbH ＆ Co. KG,6935.46,6105.000,35,2019-12-18,1403,Coburg,Lautertal,96486,Lautertal,50.370734,10.922135
SEE961616853544,Solarpark Twist,,ABR960347994878,Leskan Solar GmbH ＆ Co. KG,5982.3,4500.000,35,2014-05-26,1408,Emsland,Twist,49767,Twist,52.646456,7.106441
SEE927191604155,PV-Park Schönanger,,ABR936961535476,Service GmbH Gemeinde Neuschönau,1250.0,1200.000,35,2009-11-02,1403,Freyung-Grafenau,Sankt Oswald-Riedlhütte,94556,Neuschönau,48.869943,13.450119
SEE950269659832,PV Ermetzhofen,,ABR994696612497,Bürgersolar Ermetzhofen GmbH ＆ Co. KG,3592.68,3056.000,35,2013-03-31,1403,Neustadt a.d. Aisch-Bad Windsheim,Burgbernheim,91465,Ergersheim,49.497830,10.266665
SEE972079473910,PV Ermetzhofen (Teil 2),,ABR994696612497,Bürgersolar Ermetzhofen GmbH ＆ Co. KG,4621.92,3932.000,35,2013-04-30,1403,Neustadt a.d. Aisch-Bad Windsheim,Burgbernheim,91465,Ergersheim,49.498800,10.267246
SEE986914836426,PV Ermetzhofen (Teil 3),,ABR994696612497,Bürgersolar Ermetzhofen GmbH ＆ Co. KG,1784.34,1518.000,35,2013-05-02,1403,Neustadt a.d. Aisch-Bad Windsheim,Burgbernheim,91465,Ergersheim,49.494584,10.266815
SEE995589121201,PVA Oberröblingen,,ABR903478669635,Wattner SunAsset Solarkraftwerk 023 GmbH ＆ Co. KG,3997.4,3780.000,35,2011-12-21,1414,Mansfeld-Südharz,Sangerhausen,06526,Sangerhausen,51.435116,11.315117
SEE920443470881,PVA Gerstungen II,,ABR989987557632,Wattner SunAsset Solarkraftwerk 049 GmbH ＆ Co. KG,3800.56,3519.000,35,2012-06-30,1415,Wartburgkreis,Gerstungen,99834,Gerstungen,50.965453,10.065106
SEE957871907597,PVStrom Solarpark Oberfranken VII GmbH ＆ Co. KG,,ABR906077361061,PVStrom Solarpark Oberfranken VI GmbH ＆ Co. KG,3430.02,1720.000,35,2013-08-30,1403,Hof,Weißdorf,95237,Weißdorf,50.199734,11.879798
SEE971605412317,PVA Sennewitz 1,,ABR905671821643,Wattner SunAsset Solarkraftwerk 053 GmbH ＆ Co. KG,4872.96,3176.000,35,2013-02-28,1414,Saalekreis,Petersberg,06193,Petersberg,51.531218,11.930250
SEE945776081344,PVA Uckro,,ABR905359364561,PV 2012-II GmbH ＆ Co.KG,1005.33,924.200,35,2012-03-28,1400,Dahme-Spreewald,Luckau,15926,Luckau,51.850991,13.623479
SEE993105302714,PVA Bennungen,,ABR953028977857,Wattner SunAsset Solarkraftwerk 054 GmbH ＆ Co. KG,5977.251,5402.700,35,2012-09-30,1414,Mansfeld-Südharz,Südharz,06536,Südharz,51.464239,11.123842
SEE962890049333,PVA Nordhausen 1,,ABR904951513308,Wattner SunAsset Solarkraftwerk 056 GmbH ＆ Co. KG,1516.8,1447.000,35,2013-01-31,1415,Nordhausen,Nordhausen,99734,Nordhausen,51.484619,10.800379
SEE992847457157,PVA Nordhausen 2,,ABR904951513308,Wattner SunAsset Solarkraftwerk 056 GmbH ＆ Co. KG,1125.12,1092.000,35,2013-02-11,1415,Nordhausen,Nordhausen,99734,Nordhausen,51.484619,10.800379
SEE995517004262,Döhlau 2.2,,ABR988659696129,SPP 1 Solar Invest 14 GmbH ＆ Co. KG,2008.6,1800.000,35,2019-12-27,1403,Hof,Döhlau,95182,Döhlau,50.291728,11.939064
SEE985475745260,Döhlau 2.3,,ABR997908946809,SPP 1 Solar Invest 15 GmbH ＆ Co. KG,3648.15,2760.000,35,2019-12-27,1403,Hof,Döhlau,95182,Döhlau,50.280515,11.956862
SEE971047063726,"Solarpark Wagenfeld, Bahnhofstraße",,ABR994920566879,Max Power GmbH ＆ Co. KG,1906.8,1766.400,35,2012-08-30,1408,Diepholz,Barver,49419,Wagenfeld,52.536651,8.681502
SEE991995760621,PVA Darrweg (Friedrich-List-Straße),,ABR901618467158,Wattner SunAsset Solarkraftwerk 057 GmbH ＆ Co. KG,1342.445,1250.000,35,2014-09-26,1415,Nordhausen,Nordhausen,99734,Nordhausen,51.487154,10.793106
SEE911242637964,Solarpark Heckfeld,,ABR979053751248,BürgerEnergie Tauberfranken eG,1430.4,1331.200,35,2011-05-05,1402,Main-Tauber-Kreis,Lauda-Königshofen,97922,Lauda-Königshofen,49.560218,9.621019
SEE987147607692,Solarpark Dittwar,,ABR906169760543,BürgerEnergie Tauberfranken 2 eG,1795.64,1540.000,35,2011-12-21,1402,Main-Tauber-Kreis,Großrinderfeld,97941,Tauberbischofsheim,49.580583,9.650987
SEE985042460800,Solarpark Oberlauda,,ABR972379069127,BürgerEnergie Tauberfranken 3 eG,2210.0,1600.000,35,2013-04-29,1402,Main-Tauber-Kreis,Lauda-Königshofen,97922,Lauda-Königshofen,49.570246,9.641251
SEE957188099916,Solarpark Lutstrut,,ABR965838548882,BürgerEnergie Abtsgmünd eG,4252.13,3740.000,35,2015-02-27,1402,Schwäbisch Hall,Sulzbach-Laufen,73453,Abtsgmünd,48.928059,9.972934
SEE903161488956,PVStrom Solarpark Oberfranken VIII GmbH ＆ Co. KG,,ABR906077361061,PVStrom Solarpark Oberfranken VI GmbH ＆ Co. KG,1076.29,850.000,35,2013-08-30,1403,Hof,Leupoldsgrün,95191,Leupoldsgrün,50.289759,11.810507
SEE952894290411,PVStrom Solarpark Oberfranken IX GmbH ＆ Co. KG,,ABR906077361061,PVStrom Solarpark Oberfranken VI GmbH ＆ Co. KG,1649.34,1584.000,35,2013-07-31,1403,Hof,Köditz,95189,Köditz,50.330699,11.872868
SEE951201841629,PVStrom Solarpark Oberfranken III GmbH ＆ Co. KG,,ABR965211750390,PVStrom Solarpark Oberfranken III GmbH ＆ Co. KG,4264.96,3200.000,35,2012-06-30,1403,Hof,Döhlau,95182,Döhlau,50.272813,11.985509
SEE994186983953,PV ECHTE,,ABR940350220072,,2198.85,2198.850,35,2013-09-30,1408,Northeim,Kalefeld,37589,Kalefeld,51.786708,10.066859
SEE923359617173,GBZ Solarpark Hornberg,,ABR911904649946,TAMB Betreiber GmbH,1391.2,1391.200,35,2011-12-30,1402,Biberach,Mietingen,88487,Mietingen,48.183459,9.865247
SEE980229691855,PVA Olching 1,,ABR948036320610,Wattner SunAsset Solarkraftwerk 063 GmbH ＆ Co. KG,2192.3,2000.000,35,2010-06-30,1403,Dachau,Bergkirchen,82140,Olching,48.216356,11.312724
SEE983856540176,PVA Olching 2,,ABR948036320610,Wattner SunAsset Solarkraftwerk 063 GmbH ＆ Co. KG,1337.52,1260.000,35,2011-07-14,1403,Dachau,Bergkirchen,82140,Olching,48.213786,11.312576
SEE937447006176,PVStrom Solarpark Bad Rappenau GmbH ＆ Co. KG,,ABR981989123044,PVStrom Solarpark Bad Rappenau GmbH ＆ Co. KG,1190.4,1190.400,35,2011-11-08,1402,Heilbronn,Bad Rappenau,74906,Bad Rappenau,49.263823,9.057515
SEE967443174692,Green City Solarpark Schwerin GmbH ＆ Co. KG,,ABR920686322824,Solarpark Schwerin GmbH ＆ Co. KG,4506.735,4506.000,35,2015-07-31,1407,Schwerin,Schwerin,19061,Schwerin,53.549500,11.439800
SEE948999797221,PVA Sollstedt,,ABR948165151550,Wattner SunAsset Solarkraftwerk 064 GmbH ＆ Co. KG,2408.99,2380.800,35,2013-09-30,1415,Nordhausen,Sollstedt,99759,Sollstedt,51.420302,10.528125
SEE975916565397,PVA Fürstenwalde,,ABR977748998770,Wattner SunAsset Solarkraftwerk 005 GmbH ＆ Co. KG,3497.76,3180.000,35,2011-12-15,1400,Oder-Spree,Fürstenwalde/Spree,15517,Fürstenwalde,52.360626,14.081781
SEE938659696568,PVA Duben,,ABR981957720176,Wattner SunAsset Solarkraftwerk 009 GmbH ＆ Co. KG,3214.32,3040.000,35,2010-12-31,1400,Dahme-Spreewald,Luckau,15926,Luckau,51.891206,13.799772
SEE964692536509,PVA Schrenz West,,ABR977102684424,Wattner SunAsset Solarkraftwerk 016 GmbH ＆ Co. KG,1229.76,1171.200,35,2012-09-28,1414,Anhalt-Bitterfeld,Sandersdorf-Brehna,06780,Zörbig,51.596442,12.083392
SEE985018801705,PVA Atzendorf,,ABR955314524837,Wattner SunAsset Solarkraftwerk 043 GmbH ＆ Co. KG,1980.11,1766.400,35,2012-06-30,1414,Salzlandkreis,Staßfurt,39443,Staßfurt,51.923281,11.610759
SEE928693533592,PVA Jüterbog,,ABR925282269528,Wattner SunAsset Solarkraftwerk 046 GmbH ＆ Co. KG,10124.8,8820.000,35,2012-09-30,1400,Teltow-Fläming,Jüterbog,14913,Jüterbog,52.001083,13.040528
SEE957051648708,PVA Brandenburg,,ABR990170806840,Wattner SunAsset Solarkraftwerk 061 GmbH ＆ Co. KG,2394.76,2160.000,35,2013-06-24,1400,Brandenburg an der Havel,Brandenburg an der Havel,14772,Brandenburg,52.546519,12.541085
SEE940482655117,PVA Bernburg,,ABR990608552738,Wattner SunAsset Solarkraftwerk 079 GmbH ＆ Co. KG,3699.36,3180.000,35,2012-06-29,1414,Salzlandkreis,Bernburg (Saale),06406,Bernburg,51.797358,11.774460
SEE932283399055,Solvinto,,ABR900733134914,Solvinto GmbH,2452.0,2328.000,35,2013-05-31,1403,München,Garching b. München,85748,Garching,48.253437,11.600843
SEE911765492781,PVA Ferchland,,ABR906318939813,Wattner SunAsset Solarkraftwerk 070 GmbH ＆ Co. KG,5485.0,4560.000,35,2017-02-15,1414,Jerichower Land,Elbe-Parey,39317,Ferchland,52.430992,12.012460
SEE981528623554,PV Park Obergriesbach,,ABR931416638214,Sonnenenergie  AIC  GmbH,3009.5,3009.500,35,2013-05-31,1403,Aichach-Friedberg,Dasing,86453,Dasing,48.416560,11.072510
SEE945126243095,Solarpark Tivoli - 2010,,ABR919161845187,PV24KWP Anlagen GbR,1191.68,1000.000,35,2010-12-31,1410,Südwestpfalz,Höheischweiler,66989,Höheischweiler,49.229670,7.558387
SEE963419351920,Solarpark Ströhen,,ABR937305712072,Ökostrom-Park Ströhen GmbH ＆ Co. KG,6622.15,5800.000,35,2012-09-30,1408,Diepholz,Barver,49419,Wagenfeld,52.547890,8.675510
SEE955911427296,PV1,,ABR962756908842,Fischer Solar GbR,1881.635,1881.635,35,2013-07-30,1403,Straubing-Bogen,Bogen,94327,Bogen,48.937052,12.662348
SEE985891560935,Solarpark Floß,,ABR917635432086,Kommunalbetrieb Floß,2065.4,1750.000,35,2010-03-25,1403,Neustadt a.d. Waldnaab,Floß,92685,Floß,49.735798,12.285859
SEE995726838610,Solarpark Haunsfeld,,ABR987834075223,LEW Natur GmbH,1670.63,1500.000,35,2008-12-17,1403,Eichstätt,Mörnsheim,91804,Mörnsheim,48.858170,11.046107
SEE993371128438,Solarpark Mellin 1,,ABR930836277294,Solarpark Mellin 1 GmbH ＆ Co. KG,3542.4,3399.600,35,2012-09-30,1412,Regionalverband Saarbrücken,Sulzbach/Saar,66280,Sulzbach,49.307800,7.067700
SEE982891824234,Solarpark Bellersdorf,,ABR916097122078,7x7 Bürgerenergie I. GmbH ＆ Co. KG,1618.76,1320.000,35,2015-08-28,1405,Lahn-Dill-Kreis,Mittenaar,35756,Mittenaar,50.683067,8.422577
SEE945192205966,TWS PV Anlage Boms,,ABR987558061830,Technische Werke Schussental GmbH ＆ Co. KG,4456.32,3520.000,35,2012-11-27,1402,Ravensburg,Boms,88361,Boms,47.927387,9.524439
SEE925635062844,Solarpark Greifenstein,,ABR916097122078,7x7 Bürgerenergie I. GmbH ＆ Co. KG,1527.24,1260.000,35,2015-08-28,1405,Lahn-Dill-Kreis,Greifenstein,35753,Greifenstein,50.570025,8.283252
SEE983705038229,PV 1,,ABR919337544388,ISM Chörau GmbH ＆ Co.KG,5893.865,5168.000,35,2016-06-15,1414,Anhalt-Bitterfeld,Osternienburger Land,06386,Osternienburger Land,51.809695,12.120696
SEE989704899366,Solarpark Lauterbach,,ABR916097122078,7x7 Bürgerenergie I. GmbH ＆ Co. KG,6233.37,5100.000,35,2015-08-28,1405,Vogelsbergkreis,Lauterbach (Hessen),36341,Lauterbach,50.667596,9.335643
SEE986864565674,Humptrup Süderwang,,ABR989148634240,Solarpark Humptrup Süderwang GmbH ＆ Co. KG,2983.56,2980.000,35,2012-12-28,1411,Nordfriesland,Braderup,25923,Braderup,54.847070,8.878858
SEE971731776826,37319,,ABR907192531759,BSP Sprakebüll Ost Netz GbR,4131.645,4130.000,35,2013-05-31,1411,Nordfriesland,Sprakebüll,25917,Sprakebüll,54.772811,9.101490
SEE959410966034,1.100,,ABR906313565949,Solarpark Sprakebüll Netz GbR,1100.0,1100.000,35,2008-12-22,1411,Nordfriesland,Sprakebüll,25917,Sprakebüll,54.777907,9.090986
SEE988982002598,Consilium Solardach Wormsdorf,,ABR998534833624,Consilium Erneuerbare Energien eG,1903.495,1420.000,35,2016-12-31,1414,Börde,Eilsleben,39365,Eilsleben,52.124306,11.195876
SEE931968854971,SP Groß Schlamin,,ABR997718668328,Solarpark Groß Schlamin,9999.665,8400.000,35,2021-08-16,1411,Ostholstein,Neustadt in Holstein,23730,Schashagen,54.100680,10.521064
SEE955397175490,Consilium Solardach Dahlen,,ABR998534833624,Consilium Erneuerbare Energien eG,1005.0,806.400,35,2014-07-31,1413,Nordsachsen,Dahlen,04774,Dahlen,51.350529,12.995476
SEE901761401603,PV-Obernbreit,,ABR958583450753,Dr. Ing. E. h. Frank Asbeck Ingenieurbüro für Industrieanlagen e. K.,3331.0,3248.160,35,2010-10-01,1403,Kitzingen,Marktsteft,97342,Marktsteft,49.644792,10.181605
SEE929062538217,32020,,ABR984716528853,Solarpark Hürup II GmbH ＆ Co.KG,1390.35,1390.000,35,2011-09-22,1411,Schleswig-Flensburg,Hürup,24975,Hürup,54.770955,9.535961
SEE902204823945,Döhlau 3,,ABR998447338261,SPP 1 Solar Invest 13 GmbH ＆ Co. KG,2581.37,1860.000,35,2020-01-28,1403,Hof,Döhlau,95182,Döhlau,50.290082,11.952028
SEE908753141448,Consilium Solardach Bad Kreuznach,,ABR982705625088,Greeno Solarprojekt 1 GmbH,1996.8,1440.000,35,2016-10-31,1410,Bad Kreuznach,Bad Kreuznach,55543,Bad Kreuznach,49.857651,7.885568
SEE929022691488,Consilium Solardach Kirkel,,ABR965625818884,Greeno Solarprojekt 3 GmbH,1626.24,1188.000,35,2016-10-27,1412,Saarpfalz-Kreis,Kirkel,66459,Kirkel,49.332531,7.302571
SEE950188454471,PV-Freiflächenanlage Harthausen,,ABR983178700869,VR-Solar Harthausen GbR,5459.98,5296.200,35,2010-06-28,1403,Günzburg,Burgau,89331,Burgau,48.440681,10.347905
SEE951684749504,Solarpark,,ABR940160092715,,1117.71,1000.000,35,2010-06-30,1403,Landsberg am Lech,Hurlach,86857,Hurlach,48.105666,10.824610
SEE932105571454,SP Schwendelgraben,,ABR903024516130,,1034.88,1012.000,35,2012-06-29,1403,Dillingen a.d. Donau,Gundelfingen a.d. Donau,89423,Gundelfingen,48.527133,10.367462
SEE939597160159,Solarkraftwerk Niederöfflingen III,,ABR917283230263,Solarkraftwerk Niederöfflingen III GmbH,2754.0,2484.000,35,2012-06-28,1410,Bernkastel-Wittlich,Niederöfflingen,54533,Niederöfflingen,50.072351,6.888326
SEE970604196259,Demsin,,ABR923818285875,PV-Projekt Demsin e.K.,3206.0,2970.000,35,2009-12-21,1414,Jerichower Land,Jerichow,39307,Demsin,52.465744,12.243578
SEE989956596044,NIBRA,,ABR985686127633,WG Projektmanagement Inh. Wolfgang Gehrlicher e. K.,1199.305,1199.305,35,2007-12-18,1414,Börde,Niedere Börde,39326,Groß Ammensleben,52.225820,11.531440
SEE922907035285,Consilium Solardach Müncheberg,,ABR958198155425,Consilium Gruppe AG,1951.09,1212.500,35,2016-09-30,1400,Märkisch-Oderland,Müncheberg,15374,Müncheberg,52.520389,14.147711
SEE996693927857,Solarpark Barth,,ABR943085012868,FP Lux Solar GmbH ＆ Co. Barth KG,10242.96,9880.000,35,2012-06-27,1407,Vorpommern-Rügen,Barth,18356,Barth,54.374694,12.700972
SEE976056217863,THE PV Schwaighausen,,ABR977730754926,THE PV Schwaighausen GmbH,2962.41,2865.000,35,2012-06-28,1403,Unterallgäu,Memmingerberg,87766,Memmingerberg,47.993048,10.221863
SEE934479944209,VW WOB H55,,ABR985686127633,WG Projektmanagement Inh. Wolfgang Gehrlicher e. K.,1148.928,1100.000,35,2008-12-22,1408,Wolfsburg,Wolfsburg,38440,Wolfsburg,52.438441,10.769919
SEE981504769887,Oebisfelde 1,,ABR992318009854,Solar Tracking Company GmbH,1532.7,1485.000,35,2010-06-30,1414,Börde,Oebisfelde-Weferlingen,39646,Oebisfelde,52.440013,10.976086
SEE930288889892,VW Kassel,,ABR985686127633,WG Projektmanagement Inh. Wolfgang Gehrlicher e. K.,1004.4,1000.000,35,2009-12-23,1405,Kassel,Baunatal,34225,Baunatal,51.251109,9.431790
SEE908355505655,PV 13,,ABR989516325701,H-Invest I GmbH,6358.0,5262.000,35,2017-12-14,1403,Landshut,Tiefenbach,84184,Tiefenbach,48.497840,12.125690
SEE984533367208,PV 9,,ABR949051885085,,1825.0,1825.000,35,2013-11-28,1403,Landshut,Landshut,84032,Altdorf,48.552121,12.077372
SEE949082343462,Consilium Solardach Rietz,,ABR958198155425,Consilium Gruppe AG,3260.56,2130.000,35,2016-12-15,1400,Potsdam-Mittelmark,Kloster Lehnin,14797,Kloster Lehnin,52.378078,12.625470
SEE969896113587,Solarpark Allmannshofen 1,,ABR962961187315,Solarpark Almmannshofen GmbH ＆ Co. KG Nr. 1,7120.5,6615.000,35,2009-12-22,1403,Donau-Ries,Asbach-Bäumenheim,86663,Asbach-Bäumenheim,48.612644,10.836386
SEE997548480503,Dachanlage Derching,,ABR965934876834,Solardach Derching GmbH ＆ Co. KG,1109.52,1000.000,35,2010-09-30,1403,Aichach-Friedberg,Friedberg,86316,Friedberg,48.409496,10.953929
SEE941345570516,"Solarpark Breitfeld 3053,15 KWp",,ABR978391086425,,3053.18,3000.000,35,2010-06-30,1403,Deggendorf,Aholming,94527,Aholming,48.748680,12.879604
SEE975781614596,Humptrup,,ABR985686127633,WG Projektmanagement Inh. Wolfgang Gehrlicher e. K.,3869.6,3630.000,35,2010-12-30,1411,Nordfriesland,Humptrup,25923,Humptrup,54.852540,8.891592
SEE955111510651,Solarpark Allmannshofen 1-1,,ABR962961187315,Solarpark Almmannshofen GmbH ＆ Co. KG Nr. 1,1632.0,1575.000,35,2010-05-18,1403,Donau-Ries,Asbach-Bäumenheim,86663,Asbach-Bäumenheim,48.612630,10.836874
SEE917598835023,Neuhausen,,ABR985686127633,WG Projektmanagement Inh. Wolfgang Gehrlicher e. K.,5605.38,5280.000,35,2011-12-16,1400,Cottbus,Cottbus,03058,Neuhausen,51.687979,14.422547
SEE943372489571,Wolgast,,ABR985686127633,WG Projektmanagement Inh. Wolfgang Gehrlicher e. K.,7852.5,7155.000,35,2013-11-30,1407,Vorpommern-Greifswald,Wolgast,17438,Wolgast,54.026862,13.716100
SEE948085143840,"Hebertsfelden 1,  1296,765 KWp",,ABR967376416050,P.W.Solarparks GmbH ＆Co. KG,1296.765,1296.765,35,2010-12-26,1403,Rottal-Inn,Hebertsfelden,84332,Hebertsfelden,48.421650,12.816293
SEE913737544450,"Hebertsfelden 2, 1404,81 KWp",,ABR967376416050,P.W.Solarparks GmbH ＆Co. KG,1404.27,1400.000,35,2011-12-27,1403,Rottal-Inn,Hebertsfelden,84332,Hebertsfelden,48.421650,12.816293
SEE943339464368,"PV Haingrün, 1594,08 KWp",,ABR967376416050,P.W.Solarparks GmbH ＆Co. KG,1594.08,1594.080,35,2012-06-27,1403,Wunsiedel i. Fichtelgebirge,Marktredwitz,95615,Marktredwitz,50.002995,12.154884
SEE901930699336,Solarpark Großhabersdorf,,ABR908873460429,Bürgersonnenenergie Großhabersdorf GmbH ＆ Co. KG,9998.1,9250.000,35,2020-08-27,1403,Fürth,Großhabersdorf,90613,Großhabersdorf,49.386189,10.808224
SEE907376029294,Solarpark Eltheim 1,,ABR941819931843,LEDERER energie GmbH ＆ Co. KG,1411.2,1352.400,35,2012-06-29,1403,Regensburg,Barbing,93092,Barbing,48.994031,12.312684
SEE943775957332,Solarpark Eltheim 2,,ABR941819931843,LEDERER energie GmbH ＆ Co. KG,1123.2,1076.400,35,2012-06-29,1403,Regensburg,Barbing,93092,Barbing,48.994076,12.312622
SEE908082738777,Solarpark Boden 1,,ABR930144399534,Maxwäll Energiegenossenschaft eG.,1121.61,1121.610,35,2013-04-30,1410,Westerwaldkreis,Boden,56412,Boden,50.480797,7.855571
SEE916866854407,Solarpark Boden 2,,ABR930144399534,Maxwäll Energiegenossenschaft eG.,1018.71,918.360,35,2013-04-30,1410,Westerwaldkreis,Boden,56412,Boden,50.480645,7.855340
SEE949426738053,Gramkow E22132,,ABR908202689545,,1065.6,993.000,35,2012-06-29,1407,Nordwestmecklenburg,Hohenkirchen,23968,Hohenkirchen,53.918765,11.318893
SEE912326121973,Solarpark Laage,,ABR912486767547,Sonnenenergie Osterhof III GmbH ＆ Co. KG,8017.2,6800.000,35,2013-10-28,1407,Rostock,Kuhs,18299,Laage,53.881642,12.210494
SEE906178350971,HLP Herbrechtingen,,ABR929306330157,Honold Contract Logistics GmbH,1148.6,1123.600,35,2012-11-22,1402,Heidenheim,Herbrechtingen,89542,Herbrechtingen,48.614646,10.203000
SEE990265861679,Solarkraftwerk Kröv,,ABR993789946433,Neustromland Projekt 2 GmbH,4090.32,4090.320,35,2015-03-31,1410,Bernkastel-Wittlich,Bausendorf,54538,Bausendorf,49.999885,7.014824
SEE974852396386,Solarpark Polch Ost,,ABR906165925977,SP Solarpark Polch GmbH ＆ Co. KG,4000.0,3600.000,35,2011-12-29,1410,Mayen-Koblenz,Polch,56751,Polch,50.315053,7.319520
SEE907906759707,Solarkraftwerk Püttlingen,,ABR993789946433,Neustromland Projekt 2 GmbH,4867.72,4140.000,35,2013-10-31,1412,Regionalverband Saarbrücken,Püttlingen,66346,Püttlingen,49.322675,6.874923
SEE929263880764,PV- Freifläche,,ABR955726174835,Sonnenpark Norbert Ostler GmbH,2146.2,2014.800,35,2012-06-30,1403,Weilheim-Schongau,Altenstadt,86972,Altenstadt,47.836651,10.892569
SEE966329884342,Solarkraftwerk Schweizer Berg,,ABR993789946433,Neustromland Projekt 2 GmbH,3771.12,3344.000,35,2014-08-31,1412,Regionalverband Saarbrücken,Saarbrücken,66333,Völklingen,49.217713,6.819243
SEE902305680645,Solarpark Polch West,,ABR906165925977,SP Solarpark Polch GmbH ＆ Co. KG,8800.0,7920.000,35,2011-12-29,1410,Mayen-Koblenz,Polch,56751,Polch,50.315423,7.312518
SEE995813187300,Consilium Solarpark Bassow,,ABR958198155425,Consilium Gruppe AG,1230.12,1020.000,35,2015-05-31,1407,Mecklenburgische Seenplatte,Datzetal,17099,Datzetal,53.607767,13.434865
SEE918940253762,Leipzig Freifläche,,ABR946325332849,RM Erneuerbare Energien GmbH,1113.75,1113.750,35,2012-06-29,1413,Leipzig,Leipzig,04249,Leipzig,51.303070,12.274987
SEE949284966520,Parsberg Eichensee 2,,ABR902115819686,SPP 1 Solar Invest 12 GmbH ＆ Co. KG,20596.96,17040.000,35,2020-01-20,1403,Neumarkt i.d. OPf.,Lupburg,92331,Parsberg,49.225747,11.757634
SEE994835252188,PVA Roßleben,,ABR924277715675,WS Roßleben Sibylle Sülzle,1406.16,1254.000,35,2012-11-30,1415,Kyffhäuserkreis,Roßleben-Wiehe,06571,Roßleben-Wiehe,51.297084,11.422869
